"date","bea_ea_code","bea_ea_name","gdp2018","cases","deaths","pop10"
2020-04-02,69,"Gulfport-Biloxi-Pascagoula, MS",19421443,136,3,393280
2020-04-02,70,"Harrisburg-Carlisle-Lebanon, PA",119308547,530,8,2144353
2020-04-02,71,"Harrisonburg, VA",807607,3,0,31737
2020-04-02,72,"Hartford-West Hartford-Willimantic, CT",158689616,1463,56,2297806
2020-04-02,73,"Helena, MT",12627183,138,1,238642
2020-04-02,74,"Honolulu, HI",83038034,236,2,1205377
2020-04-02,75,"Houston-Baytown-Huntsville, TX",529620122,1665,21,6843694
2020-04-02,76,"Huntsville-Decatur, AL",51674814,228,5,1105409
2020-04-02,77,"Idaho Falls-Blackfoot, ID",12435002,19,0,313966
2020-04-02,78,"Indianapolis-Anderson-Columbus, IN",210073837,2307,53,3343926
2020-04-02,79,"Jacksonville, FL",96205675,557,19,1691923
2020-04-02,80,"Jackson-Yazoo City, MS",64044283,635,11,1646561
2020-04-02,81,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA",25859248,72,2,646340
2020-04-02,82,"Jonesboro, AR",11289323,38,0,295229
2020-04-02,83,"Joplin, MO",12640645,39,1,317079
2020-04-02,84,"Kansas City-Overland Park-Kansas City, MO-KS",151999349,584,14,2482402
2020-04-02,85,"Kearney, NE",13191602,52,3,214344
2020-04-02,86,"Kennewick-Richland-Pasco, WA",29689476,402,15,559430
2020-04-02,87,"Killeen-Temple-Fort Hood, TX",34143871,99,2,661779
2020-04-02,88,"Knoxville-Sevierville-La Follette, TN",56651622,185,1,1176033
2020-04-02,89,"La Crosse, WI-MN",12339356,25,0,208576
2020-04-02,90,"Lafayette-Acadiana, LA",36839856,679,13,834763
2020-04-02,91,"Lake Charles-Jennings, LA",20468226,164,4,338114
2020-04-02,92,"Las Vegas-Paradise-Pahrump, NV",137563388,1165,34,2379679
2020-04-02,93,"Lewiston, ID-WA",2861079,16,2,59353
2020-04-02,94,"Lexington-Fayette-Frankfort-Richmond, KY",49274983,257,11,1063699
2020-04-02,95,"Lincoln, NE",22949523,16,1,344371
2020-04-02,96,"Little Rock-North Little Rock-Pine Bluff, AR",67176832,495,11,1458782
2020-04-02,97,"Los Angeles-Long Beach-Riverside, CA",1412565611,6151,123,19833685
2020-04-02,98,"Louisville-Elizabethtown-Scottsburg, KY-IN",86857925,414,15,1562763
2020-04-02,99,"Lubbock-Levelland, TX",22518854,129,3,409795
2020-04-02,100,"Macon-Warner Robins-Fort Valley, GA",28343228,144,8,634814
2020-04-02,101,"Madison-Baraboo, WI",77466374,343,8,1145196
2020-04-02,102,"Marinette, WI-MI",11367591,15,0,258324
2020-04-02,103,"Mason City, IA",6239395,20,0,102867
2020-04-02,104,"McAllen-Edinburg-Pharr, TX",36854229,106,0,1264091
2020-04-02,105,"Memphis, TN-MS-AR",99642734,977,13,1947336
2020-04-02,106,"Miami-Fort Lauderdale-Miami Beach, FL",385540669,5270,69,6291880
2020-04-02,107,"Midland-Odessa, TX",63109809,50,2,467377
2020-04-02,108,"Milwaukee-Racine-Waukesha, WI",138670883,1201,29,2243129
2020-04-02,109,"Minneapolis-St. Paul-St. Cloud, MN-WI",344484749,760,11,4813713
2020-04-02,110,"Minot, ND",14873328,33,1,111897
2020-04-02,111,"Missoula, MT",12466248,46,1,288872
2020-04-02,112,"Mobile-Daphne-Fairhope, AL",31937924,115,6,745983
2020-04-02,113,"Monroe-Bastrop, LA",13262783,139,1,326812
2020-04-02,114,"Montgomery-Alexander City, AL",23888609,113,2,550177
2020-04-02,115,"Myrtle Beach-Conway-Georgetown, SC",47307156,169,10,1002758
2020-04-02,116,"Nashville-Davidson-Murfreesboro-Columbia, TN",175852193,1729,18,2753069
2020-04-02,117,"New Orleans-Metairie-Bogalusa, LA",97282660,6921,249,1622143
2020-04-02,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",1056379303,61975,959,14979078
2020-04-02,119,"Oklahoma City-Shawnee, OK",109405859,473,19,1888676
2020-04-02,120,"Omaha-Council Bluffs-Fremont, NE-IA",71209166,210,1,995833
2020-04-02,121,"Orlando-The Villages, FL",231879445,1367,19,4562642
2020-04-02,122,"Paducah, KY-IL",9395211,19,0,204383
2020-04-02,123,"Panama City-Lynn Haven, FL",11651814,23,0,293909
2020-04-02,124,"Pendleton-Hermiston, OR",6753774,11,0,127263
2020-04-02,125,"Pensacola-Ferry Pass-Brent, FL",35066236,217,3,684856
2020-04-02,126,"Peoria-Canton, IL",44124226,63,2,680566
2020-04-02,127,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD",497060935,5065,69,7053786
2020-04-02,128,"Phoenix-Mesa-Scottsdale, AZ",276940608,1242,13,4757358
2020-04-02,129,"Pittsburgh-New Castle, PA",183590495,766,9,2839877
2020-04-02,130,"Portland-Lewiston-South Portland, ME",51133510,350,7,997759
2020-04-02,131,"Portland-Vancouver-Beaverton, OR-WA",207035212,862,29,3097608
2020-04-02,132,"Pueblo, CO",8096397,42,3,194216
2020-04-02,133,"Raleigh-Durham-Cary, NC",201989087,644,2,3157833
2020-04-02,134,"Rapid City, SD",8204492,18,0,167185
2020-04-02,135,"Redding, CA",13241366,18,1,288503
2020-04-02,136,"Reno-Sparks, NV",36995133,182,4,614014
2020-04-02,137,"Richmond, VA",88214752,281,5,1282921
2020-04-02,138,"Roanoke, VA",15310784,34,0,316603
2020-04-02,139,"Rochester-Batavia-Seneca Falls, NY",86514586,625,14,1527922
2020-04-02,140,"Sacramento-Arden-Arcade-Truckee, CA-NV",175711641,551,13,2770587
2020-04-02,141,"Salina, KS",4372698,8,0,80298
2020-04-02,142,"Salt Lake City-Ogden-Clearfield, UT",162434658,1029,3,2426612
2020-04-02,143,"San Angelo, TX",5704607,9,0,110224
2020-04-02,144,"San Antonio, TX",152370194,321,11,2360658
2020-04-02,145,"San Diego-Carlsbad-San Marcos, CA",245138815,966,16,3095313
2020-04-02,146,"San Jose-San Francisco-Oakland, CA",1075672822,3331,89,9691016
2020-04-02,147,"Santa Fe-Espanola, NM",9544424,67,0,246746
2020-04-02,148,"Sarasota-Bradenton-Venice, FL",88883664,697,23,1837395
2020-04-02,149,"Savannah-Hinesville-Fort Stewart, GA",40845743,223,7,813117
2020-04-02,150,"Scotts Bluff, NE",2459516,7,0,54040
2020-04-02,151,"Scranton-Wilkes-Barre, PA",32558839,512,8,631533
2020-04-02,152,"Seattle-Tacoma-Olympia, WA",459885248,5188,240,4706664
2020-04-02,153,"Shreveport-Bossier City-Minden, LA",30017335,514,18,559562
2020-04-02,154,"Sioux City-Vermillion, IA-NE-SD",16384382,43,1,267550
2020-04-02,155,"Sioux Falls, SD",30656283,119,2,389472
2020-04-02,156,"South Bend-Mishawaka, IN-MI",47952329,160,6,940627
2020-04-02,157,"Spokane, WA",41147041,244,5,807265
2020-04-02,158,"Springfield, IL",29282191,52,4,528964
2020-04-02,159,"Springfield, MO",31179264,96,7,733953
2020-04-02,160,"St. Louis-St. Charles-Farmington, MO-IL",187189973,1257,16,3199175
2020-04-02,161,"State College, PA",30785702,53,0,731584
2020-04-02,162,"Syracuse-Auburn, NY",104501311,819,15,2033698
2020-04-02,163,"Tallahassee, FL",23202863,118,1,476087
2020-04-02,164,"Tampa-St. Petersburg-Clearwater, FL",159002758,777,13,2783243
2020-04-02,165,"Texarkana, TX-Texarkana, AR",9455070,38,0,260897
2020-04-02,166,"Toledo-Fremont, OH",53587048,258,4,943194
2020-04-02,167,"Topeka, KS",18187441,68,3,376285
2020-04-02,168,"Traverse City, MI",9811331,25,4,221692
2020-04-02,169,"Tucson, AZ",51702867,244,11,1159029
2020-04-02,170,"Tulsa-Bartlesville, OK",76135040,345,13,1308003
2020-04-02,171,"Tupelo, MS",20363097,168,6,547433
2020-04-02,172,"Twin Falls, ID",10166791,402,3,185790
2020-04-02,173,"Virginia Beach-Norfolk-Newport News, VA-NC",99358018,299,2,1659174
2020-04-02,174,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",646317962,3361,41,7501093
2020-04-02,175,"Waterloo-Cedar Falls, IA",11426587,15,0,212071
2020-04-02,176,"Wausau-Merrill, WI",22899479,32,2,424463
2020-04-02,177,"Wenatchee, WA",14934865,123,3,259852
2020-04-02,178,"Wichita Falls, TX",6217615,44,0,142252
2020-04-02,179,"Wichita-Winfield, KS",54163568,143,2,972763
2020-04-03,1,"Aberdeen, SD",2762664,10,0,49463
2020-04-03,2,"Abilene, TX",6747621,18,0,131506
2020-04-03,3,"Albany, GA",21628380,1146,52,596837
2020-04-03,4,"Albany-Schenectady-Amsterdam, NY",84205194,948,20,1390886
2020-04-03,5,"Albuquerque, NM",44100162,288,9,932156
2020-04-03,6,"Alpena, MI",7144384,47,2,193078
2020-04-03,7,"Amarillo, TX",20954436,75,1,387622
2020-04-03,8,"Anchorage, AK",38772912,156,2,591171
2020-04-03,9,"Appleton-Oshkosh-Neenah, WI",46806587,70,2,762754
2020-04-03,10,"Asheville-Brevard, NC",25291427,63,2,556008
2020-04-03,11,"Atlanta-Sandy Springs-Gainesville, GA-AL",496740180,4138,134,7398732
2020-04-03,12,"Augusta-Richmond County, GA-SC",30093517,136,3,620677
2020-04-03,13,"Austin-Round Rock, TX",150981984,493,4,1830206
2020-04-03,14,"Bangor, ME",13111625,24,0,313067
2020-04-03,15,"Baton Rouge-Pierre Part, LA",56485366,854,31,835783
2020-04-03,16,"Beaumont-Port Arthur, TX",32270967,65,3,438900
2020-04-03,17,"Bend-Prineville, OR",10108952,37,0,178711
2020-04-03,18,"Billings, MT",13696585,53,0,235146
2020-04-03,19,"Birmingham-Hoover-Cullman, AL",89112396,720,13,1749520
2020-04-03,20,"Bismarck, ND",12439031,74,1,153252
2020-04-03,21,"Boise City-Nampa, ID",38580492,471,4,714543
2020-04-03,22,"Boston-Worcester-Manchester, MA-NH",680916291,10252,154,8284266
2020-04-03,23,"Buffalo-Niagara-Cattaraugus, NY",81633215,926,24,1460584
2020-04-03,24,"Burlington-South Burlington, VT",22453699,302,6,383579
2020-04-03,25,"Cape Girardeau-Jackson, MO-IL",11222338,58,0,258282
2020-04-03,26,"Casper, WY",26550406,112,0,333267
2020-04-03,27,"Cedar Rapids, IA",34616685,296,7,510023
2020-04-03,28,"Champaign-Urbana, IL",21755669,69,0,415772
2020-04-03,29,"Charleston, WV",41795917,99,2,866541
2020-04-03,30,"Charleston-North Charleston, SC",43741943,331,1,703499
2020-04-03,31,"Charlotte-Gastonia-Salisbury, NC-SC",196597195,988,7,2927660
2020-04-03,32,"Chicago-Naperville-Michigan City, IL-IN-WI",729719492,8897,210,10315452
2020-04-03,33,"Cincinnati-Middletown-Wilmington, OH-KY-IN",146802113,505,17,2277982
2020-04-03,34,"Clarksburg, WV+Morgantown, WV",15756170,74,1,296069
2020-04-03,35,"Cleveland-Akron-Elyria, OH",247090331,1751,57,4567544
2020-04-03,36,"Colorado Springs, CO",40441515,394,19,710429
2020-04-03,37,"Columbia, MO",20875021,153,3,435580
2020-04-03,38,"Columbia-Newberry, SC",53688881,608,14,1075241
2020-04-03,39,"Columbus-Auburn-Opelika, GA-AL",22686301,150,3,465421
2020-04-03,40,"Columbus-Marion-Chillicothe, OH",158173278,719,12,2499812
2020-04-03,41,"Corpus Christi-Kingsville, TX",39452667,114,5,739761
2020-04-03,42,"Dallas-Fort Worth, TX",578352485,2036,40,7851192
2020-04-03,43,"Davenport-Moline-Rock Island, IA-IL",27707270,87,1,487304
2020-04-03,44,"Dayton-Springfield-Greenville, OH",70512186,203,12,1344152
2020-04-03,45,"Denver-Aurora-Boulder, CO",321690035,3590,87,4100332
2020-04-03,46,"Des Moines-Newton-Pella, IA",72634856,213,2,1018249
2020-04-03,47,"Detroit-Warren-Flint, MI",379965705,11960,459,6816784
2020-04-03,48,"Dothan-Enterprise-Ozark, AL",11906707,27,1,286783
2020-04-03,49,"Dover, DE",36034903,197,6,581665
2020-04-03,50,"Duluth, MN-WI",17956031,27,0,338140
2020-04-03,51,"El Paso, TX",43992187,103,0,1103191
2020-04-03,52,"Erie, PA",21085175,31,0,513834
2020-04-03,53,"Eugene-Springfield, OR",33362914,69,1,745301
2020-04-03,54,"Evansville, IN-KY",34550194,141,4,620164
2020-04-03,55,"Fargo-Wahpeton, ND-MN",15968128,59,1,229762
2020-04-03,56,"Farmington, NM",11518779,80,1,219840
2020-04-03,57,"Fayetteville-Springdale-Rogers, AR-MO",27182920,93,0,511657
2020-04-03,58,"Flagstaff, AZ",8036158,127,8,141546
2020-04-03,59,"Fort Smith, AR-OK",11239853,19,1,302854
2020-04-03,60,"Fort Wayne-Huntington-Auburn, IN",42126028,100,3,793928
2020-04-03,61,"Fresno-Madera, CA",79894095,214,6,1676476
2020-04-03,62,"Gainesville, FL",19850772,133,0,441274
2020-04-03,63,"Grand Forks, ND-MN",5433862,11,0,91816
2020-04-03,64,"Grand Rapids-Muskegon-Holland, MI",101889500,324,8,1917002
2020-04-03,65,"Great Falls, MT",5867411,26,3,118485
2020-04-03,66,"Greensboro-Winston-Salem-High Point, NC",90174823,258,9,1721212
2020-04-03,67,"Greenville, NC",31620129,89,1,695387
2020-04-03,68,"Greenville-Spartanburg-Anderson, SC",72797695,353,5,1392816
2020-04-03,69,"Gulfport-Biloxi-Pascagoula, MS",19421443,176,3,393280
2020-04-03,70,"Harrisburg-Carlisle-Lebanon, PA",120929132,596,11,2183591
2020-04-03,71,"Harrisonburg, VA",807607,3,0,31737
2020-04-03,72,"Hartford-West Hartford-Willimantic, CT",158689616,1780,74,2297806
2020-04-03,73,"Helena, MT",12627183,147,1,238642
2020-04-03,74,"Honolulu, HI",83038034,270,2,1205377
2020-04-03,75,"Houston-Baytown-Huntsville, TX",529620122,1985,26,6843694
2020-04-03,76,"Huntsville-Decatur, AL",51674814,269,6,1105409
2020-04-03,77,"Idaho Falls-Blackfoot, ID",12435002,22,0,313966
2020-04-03,78,"Indianapolis-Anderson-Columbus, IN",210420519,2578,74,3361265
2020-04-03,79,"Jacksonville, FL",96205675,644,21,1691923
2020-04-03,80,"Jackson-Yazoo City, MS",64044283,733,12,1646561
2020-04-03,81,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA",25859248,75,3,646340
2020-04-03,82,"Jonesboro, AR",11289323,42,0,295229
2020-04-03,83,"Joplin, MO",12640645,44,1,317079
2020-04-03,84,"Kansas City-Overland Park-Kansas City, MO-KS",153434237,659,20,2518533
2020-04-03,85,"Kearney, NE",13572546,64,3,222189
2020-04-03,86,"Kennewick-Richland-Pasco, WA",29689476,480,21,559430
2020-04-03,87,"Killeen-Temple-Fort Hood, TX",34627720,107,2,681456
2020-04-03,88,"Knoxville-Sevierville-La Follette, TN",56651622,199,1,1176033
2020-04-03,89,"La Crosse, WI-MN",12339356,25,0,208576
2020-04-03,90,"Lafayette-Acadiana, LA",36839856,769,17,834763
2020-04-03,91,"Lake Charles-Jennings, LA",20468226,188,4,338114
2020-04-03,92,"Las Vegas-Paradise-Pahrump, NV",137563388,1326,39,2379679
2020-04-03,93,"Lewiston, ID-WA",3635816,17,2,80976
2020-04-03,94,"Lexington-Fayette-Frankfort-Richmond, KY",49274983,257,11,1063699
2020-04-03,95,"Lincoln, NE",22949523,19,1,344371
2020-04-03,96,"Little Rock-North Little Rock-Pine Bluff, AR",67514534,530,11,1475142
2020-04-03,97,"Los Angeles-Long Beach-Riverside, CA",1412565611,7000,140,19833685
2020-04-03,98,"Louisville-Elizabethtown-Scottsburg, KY-IN",86857925,435,17,1562763
2020-04-03,99,"Lubbock-Levelland, TX",22518854,143,4,409795
2020-04-03,100,"Macon-Warner Robins-Fort Valley, GA",28343228,173,8,634814
2020-04-03,101,"Madison-Baraboo, WI",77466374,371,9,1145196
2020-04-03,102,"Marinette, WI-MI",11569416,20,1,264955
2020-04-03,103,"Mason City, IA",6239395,20,0,102867
2020-04-03,104,"McAllen-Edinburg-Pharr, TX",36854229,144,0,1264091
2020-04-03,105,"Memphis, TN-MS-AR",99642734,1026,13,1947336
2020-04-03,106,"Miami-Fort Lauderdale-Miami Beach, FL",385540669,6016,85,6291880
2020-04-03,107,"Midland-Odessa, TX",63109809,56,2,467377
2020-04-03,108,"Milwaukee-Racine-Waukesha, WI",138670883,1323,40,2243129
2020-04-03,109,"Minneapolis-St. Paul-St. Cloud, MN-WI",347262752,817,19,4874338
2020-04-03,110,"Minot, ND",14873328,38,1,111897
2020-04-03,111,"Missoula, MT",12466248,48,1,288872
2020-04-03,112,"Mobile-Daphne-Fairhope, AL",31937924,161,7,745983
2020-04-03,113,"Monroe-Bastrop, LA",13262783,175,1,326812
2020-04-03,114,"Montgomery-Alexander City, AL",23888609,141,2,550177
2020-04-03,115,"Myrtle Beach-Conway-Georgetown, SC",47307156,180,11,1002758
2020-04-03,116,"Nashville-Davidson-Murfreesboro-Columbia, TN",175852193,1894,23,2753069
2020-04-03,117,"New Orleans-Metairie-Bogalusa, LA",97282660,7733,294,1622143
2020-04-03,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",1056379303,71957,1134,14979078
2020-04-03,119,"Oklahoma City-Shawnee, OK",110430854,531,20,1912359
2020-04-03,120,"Omaha-Council Bluffs-Fremont, NE-IA",71209166,225,1,995833
2020-04-03,121,"Orlando-The Villages, FL",231879445,1555,24,4562642
2020-04-03,122,"Paducah, KY-IL",9395211,19,0,204383
2020-04-03,123,"Panama City-Lynn Haven, FL",11651814,27,0,293909
2020-04-03,124,"Pendleton-Hermiston, OR",6753774,12,0,127263
2020-04-03,125,"Pensacola-Ferry Pass-Brent, FL",35066236,233,3,684856
2020-04-03,126,"Peoria-Canton, IL",45512458,75,2,704266
2020-04-03,127,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD",497060935,6077,80,7053786
2020-04-03,128,"Phoenix-Mesa-Scottsdale, AZ",276940608,1364,18,4757358
2020-04-03,129,"Pittsburgh-New Castle, PA",183590495,883,9,2839877
2020-04-03,130,"Portland-Lewiston-South Portland, ME",51133510,397,9,997759
2020-04-03,131,"Portland-Vancouver-Beaverton, OR-WA",207035212,931,30,3097608
2020-04-03,132,"Pueblo, CO",8744952,54,3,209723
2020-04-03,133,"Raleigh-Durham-Cary, NC",203589658,722,2,3193023
2020-04-03,134,"Rapid City, SD",8204492,18,0,167185
2020-04-03,135,"Redding, CA",15662686,28,2,351966
2020-04-03,136,"Reno-Sparks, NV",36995133,258,4,614014
2020-04-03,137,"Richmond, VA",89199282,361,18,1320720
2020-04-03,138,"Roanoke, VA",16678650,38,0,351475
2020-04-03,139,"Rochester-Batavia-Seneca Falls, NY",86514586,671,18,1527922
2020-04-03,140,"Sacramento-Arden-Arcade-Truckee, CA-NV",175711641,622,15,2770587
2020-04-03,141,"Salina, KS",4565202,10,0,84156
2020-04-03,142,"Salt Lake City-Ogden-Clearfield, UT",167453435,1228,4,2509572
2020-04-03,143,"San Angelo, TX",5704607,10,0,110224
2020-04-03,144,"San Antonio, TX",152370194,421,12,2360658
2020-04-03,145,"San Diego-Carlsbad-San Marcos, CA",245138815,1112,17,3095313
2020-04-03,146,"San Jose-San Francisco-Oakland, CA",1075672822,3625,102,9691016
2020-04-03,147,"Santa Fe-Espanola, NM",9544424,71,0,246746
2020-04-03,148,"Sarasota-Bradenton-Venice, FL",88883664,786,25,1837395
2020-04-03,149,"Savannah-Hinesville-Fort Stewart, GA",40845743,255,7,813117
2020-04-03,150,"Scotts Bluff, NE",2459516,10,0,54040
2020-04-03,151,"Scranton-Wilkes-Barre, PA",32558839,630,9,631533
2020-04-03,152,"Seattle-Tacoma-Olympia, WA",459885248,5503,253,4706664
2020-04-03,153,"Shreveport-Bossier City-Minden, LA",30017335,582,19,559562
2020-04-03,154,"Sioux City-Vermillion, IA-NE-SD",17926388,49,1,292536
2020-04-03,155,"Sioux Falls, SD",31689977,139,2,401053
2020-04-03,156,"South Bend-Mishawaka, IN-MI",47952329,188,6,940627
2020-04-03,157,"Spokane, WA",41147041,253,7,807265
2020-04-03,158,"Springfield, IL",29282191,54,5,528964
2020-04-03,159,"Springfield, MO",31179264,108,8,733953
2020-04-03,160,"St. Louis-St. Charles-Farmington, MO-IL",187752814,1473,21,3222160
2020-04-03,161,"State College, PA",30785702,59,0,731584
2020-04-03,162,"Syracuse-Auburn, NY",104501311,819,15,2033698
2020-04-03,163,"Tallahassee, FL",23589531,169,1,487636
2020-04-03,164,"Tampa-St. Petersburg-Clearwater, FL",159002758,896,14,2783243
2020-04-03,165,"Texarkana, TX-Texarkana, AR",10439777,41,0,294048
2020-04-03,166,"Toledo-Fremont, OH",53587048,288,5,943194
2020-04-03,167,"Topeka, KS",18187441,81,3,376285
2020-04-03,168,"Traverse City, MI",9811331,29,4,221692
2020-04-03,169,"Tucson, AZ",51702867,288,11,1159029
2020-04-03,170,"Tulsa-Bartlesville, OK",76135040,389,16,1308003
2020-04-03,171,"Tupelo, MS",20363097,189,9,547433
2020-04-03,172,"Twin Falls, ID",10166791,463,4,185790
2020-04-03,173,"Virginia Beach-Norfolk-Newport News, VA-NC",99899298,361,6,1673967
2020-04-03,174,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",647562383,3949,57,7546759
2020-04-03,175,"Waterloo-Cedar Falls, IA",11426587,16,0,212071
2020-04-03,176,"Wausau-Merrill, WI",22899479,34,2,424463
2020-04-03,177,"Wenatchee, WA",14934865,128,3,259852
2020-04-03,178,"Wichita Falls, TX",6217615,45,0,142252
2020-04-03,179,"Wichita-Winfield, KS",54526335,158,2,985423
2020-04-04,1,"Aberdeen, SD",2762664,13,0,49463
2020-04-04,2,"Abilene, TX",6747621,23,1,131506
2020-04-04,3,"Albany, GA",21628380,1302,53,596837
2020-04-04,4,"Albany-Schenectady-Amsterdam, NY",84205194,1060,30,1390886
2020-04-04,5,"Albuquerque, NM",44100162,321,9,932156
2020-04-04,6,"Alpena, MI",6711605,52,4,179702
2020-04-04,7,"Amarillo, TX",29379211,91,2,413579
2020-04-04,8,"Anchorage, AK",38950412,171,5,594986
2020-04-04,9,"Appleton-Oshkosh-Neenah, WI",48030027,75,2,804703
2020-04-04,10,"Asheville-Brevard, NC",26087665,71,2,583289
2020-04-04,11,"Atlanta-Sandy Springs-Gainesville, GA-AL",496740180,4537,147,7398732
2020-04-04,12,"Augusta-Richmond County, GA-SC",30093517,148,3,620677
2020-04-04,13,"Austin-Round Rock, TX",151114951,575,7,1834218
2020-04-04,14,"Bangor, ME",13111625,26,0,313067
2020-04-04,15,"Baton Rouge-Pierre Part, LA",56485366,1269,34,835783
2020-04-04,16,"Beaumont-Port Arthur, TX",32696094,75,3,460666
2020-04-04,17,"Bend-Prineville, OR",10108952,40,0,178711
2020-04-04,18,"Billings, MT",13449183,53,0,230334
2020-04-04,19,"Birmingham-Hoover-Cullman, AL",89112396,755,17,1749520
2020-04-04,20,"Bismarck, ND",12439031,79,1,153252
2020-04-04,21,"Boise City-Nampa, ID",38580492,515,4,714543
2020-04-04,22,"Boston-Worcester-Manchester, MA-NH",680916291,11630,169,8284266
2020-04-04,23,"Buffalo-Niagara-Cattaraugus, NY",81633215,1088,27,1460584
2020-04-04,24,"Burlington-South Burlington, VT",22453699,353,6,383579
2020-04-04,25,"Cape Girardeau-Jackson, MO-IL",11222338,61,1,258282
2020-04-04,26,"Casper, WY",26878714,132,0,340350
2020-04-04,27,"Cedar Rapids, IA",34616685,341,7,510023
2020-04-04,28,"Champaign-Urbana, IL",22348901,78,0,425470
2020-04-04,29,"Charleston, WV",41795917,119,2,866541
2020-04-04,30,"Charleston-North Charleston, SC",43741943,373,1,703499
2020-04-04,31,"Charlotte-Gastonia-Salisbury, NC-SC",196597195,1130,10,2927660
2020-04-04,32,"Chicago-Naperville-Michigan City, IL-IN-WI",731397216,10363,247,10351483
2020-04-04,33,"Cincinnati-Middletown-Wilmington, OH-KY-IN",147755049,608,19,2306532
2020-04-04,34,"Clarksburg, WV+Morgantown, WV",15756170,80,1,296069
2020-04-04,35,"Cleveland-Akron-Elyria, OH",247090331,1914,61,4567544
2020-04-04,36,"Colorado Springs, CO",40441515,428,23,710429
2020-04-04,37,"Columbia, MO",20875021,158,3,435580
2020-04-04,38,"Columbia-Newberry, SC",53688881,677,17,1075241
2020-04-04,39,"Columbus-Auburn-Opelika, GA-AL",22686301,162,3,465421
2020-04-04,40,"Columbus-Marion-Chillicothe, OH",158173278,813,13,2499812
2020-04-04,41,"Corpus Christi-Kingsville, TX",39452667,123,5,739761
2020-04-04,42,"Dallas-Fort Worth, TX",578352485,2219,45,7851192
2020-04-04,43,"Davenport-Moline-Rock Island, IA-IL",27707270,105,1,487304
2020-04-04,44,"Dayton-Springfield-Greenville, OH",70512186,232,15,1344152
2020-04-04,45,"Denver-Aurora-Boulder, CO",321909493,3894,99,4104768
2020-04-04,46,"Des Moines-Newton-Pella, IA",72634856,230,2,1018249
2020-04-04,47,"Detroit-Warren-Flint, MI",379965705,13342,515,6816784
2020-04-04,48,"Dothan-Enterprise-Ozark, AL",11906707,32,1,286783
2020-04-04,49,"Dover, DE",36034903,222,6,581665
2020-04-04,50,"Duluth, MN-WI",17956031,31,0,338140
2020-04-04,51,"El Paso, TX",44672242,123,0,1123688
2020-04-04,52,"Erie, PA",21085175,34,1,513834
2020-04-04,53,"Eugene-Springfield, OR",33362914,81,1,745301
2020-04-04,54,"Evansville, IN-KY",36570763,159,4,654340
2020-04-04,55,"Fargo-Wahpeton, ND-MN",15968128,66,1,229762
2020-04-04,56,"Farmington, NM",11518779,91,1,219840
2020-04-04,57,"Fayetteville-Springdale-Rogers, AR-MO",27182920,92,0,511657
2020-04-04,58,"Flagstaff, AZ",8036158,148,10,141546
2020-04-04,59,"Fort Smith, AR-OK",11239853,21,2,302854
2020-04-04,60,"Fort Wayne-Huntington-Auburn, IN",42126028,119,4,793928
2020-04-04,61,"Fresno-Madera, CA",79894095,245,8,1676476
2020-04-04,62,"Gainesville, FL",20159440,153,0,457696
2020-04-04,63,"Grand Forks, ND-MN",6953399,16,0,123416
2020-04-04,64,"Grand Rapids-Muskegon-Holland, MI",101889500,357,11,1917002
2020-04-04,65,"Great Falls, MT",5867411,29,3,118485
2020-04-04,66,"Greensboro-Winston-Salem-High Point, NC",90174823,320,11,1721212
2020-04-04,67,"Greenville, NC",31620129,105,1,695387
2020-04-04,68,"Greenville-Spartanburg-Anderson, SC",72797695,388,5,1392816
2020-04-04,69,"Gulfport-Biloxi-Pascagoula, MS",19421443,183,5,393280
2020-04-04,70,"Harrisburg-Carlisle-Lebanon, PA",120929132,778,11,2183591
2020-04-04,71,"Harrisonburg, VA",807607,3,0,31737
2020-04-04,72,"Hartford-West Hartford-Willimantic, CT",158689616,1958,93,2297806
2020-04-04,73,"Helena, MT",13008906,157,1,247888
2020-04-04,74,"Honolulu, HI",83038034,303,2,1205377
2020-04-04,75,"Houston-Baytown-Huntsville, TX",529884142,2334,37,6858279
2020-04-04,76,"Huntsville-Decatur, AL",51674814,287,7,1105409
2020-04-04,77,"Idaho Falls-Blackfoot, ID",12890645,23,0,320929
2020-04-04,78,"Indianapolis-Anderson-Columbus, IN",210567996,2940,84,3368781
2020-04-04,79,"Jacksonville, FL",97027991,738,21,1722022
2020-04-04,80,"Jackson-Yazoo City, MS",64044283,788,13,1646561
2020-04-04,81,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA",25859248,78,3,646340
2020-04-04,82,"Jonesboro, AR",11289323,44,1,295229
2020-04-04,83,"Joplin, MO",12640645,46,1,317079
2020-04-04,84,"Kansas City-Overland Park-Kansas City, MO-KS",154236210,729,20,2541903
2020-04-04,85,"Kearney, NE",13572546,86,3,222189
2020-04-04,86,"Kennewick-Richland-Pasco, WA",29689476,499,21,559430
2020-04-04,87,"Killeen-Temple-Fort Hood, TX",34627720,110,3,681456
